action,sample,imgPath,vidPath,dataset,response,one_person,face_visible,gender,age,race
dips,15,video\dips\dips_015.jpg,video\dips\dips_015.jpg,default,1. yes 2. visible 3. male 4. adult 5. Southeast-asian,yes,visible,male,adult,southeast-asian
dips,16,video\dips\dips_016.jpg,video\dips\dips_016.jpg,default,1. yes 2. visible 3. male 4. adult 5. White,yes,visible,male,adult,white
dips,17,video\dips\dips_017.jpg,video\dips\dips_017.jpg,default,1. yes 2. visible 3. male 4. middle-aged 5. Southeast-asian,yes,visible,male,middle-aged,southeast-asian
dips,18,video\dips\dips_018.jpg,video\dips\dips_018.jpg,default,1. yes 2. visible 3. male 4. teenager 5. Southeast-asian,yes,visible,male,teenager,southeast-asian
dips,19,video\dips\dips_019.jpg,video\dips\dips_019.jpg,default,1. yes 2. not-visible 3. male 4. adult 5. White,yes,not-visible,male,adult,white
discuss_throw,0,video\discuss_throw\discuss_throw_000.jpg,video\discuss_throw\discuss_throw_000.jpg,default,1. yes 2. visible 3. male 4. teenager 5. Indian,yes,visible,male,teenager,indian
discuss_throw,1,video\discuss_throw\discuss_throw_001.jpg,video\discuss_throw\discuss_throw_001.jpg,default,1. yes 2. not-visible 3. male 4. adult 5. White,yes,not-visible,male,adult,white
discuss_throw,2,video\discuss_throw\discuss_throw_002.jpg,video\discuss_throw\discuss_throw_002.jpg,default,1. yes 2. visible 3. male 4. adult 5. Black,yes,visible,male,adult,black
discuss_throw,3,video\discuss_throw\discuss_throw_003.jpg,video\discuss_throw\discuss_throw_003.jpg,default,1. yes 2. not-visible 3. male 4. adult 5. White,yes,not-visible,male,adult,white
discuss_throw,4,video\discuss_throw\discuss_throw_004.jpg,video\discuss_throw\discuss_throw_004.jpg,default,1. yes 2. not-visible 3. female 4. adult 5. White,yes,not-visible,female,adult,white
discuss_throw,5,video\discuss_throw\discuss_throw_005.jpg,video\discuss_throw\discuss_throw_005.jpg,default,1. yes 2. visible 3. male 4. teenager 5. Southeast-asian,yes,visible,male,teenager,southeast-asian
discuss_throw,6,video\discuss_throw\discuss_throw_006.jpg,video\discuss_throw\discuss_throw_006.jpg,default,1. yes 2. not-visible 3. male 4. adult 5. White,yes,not-visible,male,adult,white
discuss_throw,7,video\discuss_throw\discuss_throw_007.jpg,video\discuss_throw\discuss_throw_007.jpg,default,1. yes 2. visible 3. female 4. teenager 5. Southeast-asian,yes,visible,female,teenager,southeast-asian
discuss_throw,8,video\discuss_throw\discuss_throw_008.jpg,video\discuss_throw\discuss_throw_008.jpg,default,1. yes 2. visible 3. male 4. adult 5. Southeast-asian,yes,visible,male,adult,southeast-asian
discuss_throw,9,video\discuss_throw\discuss_throw_009.jpg,video\discuss_throw\discuss_throw_009.jpg,default,1. yes 2. visible 3. male 4. adult 5. Southeast-asian,yes,visible,male,adult,southeast-asian
discuss_throw,10,video\discuss_throw\discuss_throw_010.jpg,video\discuss_throw\discuss_throw_010.jpg,default,1. yes 2. visible 3. male 4. teenager 5. Southeast-asian,yes,visible,male,teenager,southeast-asian
discuss_throw,11,video\discuss_throw\discuss_throw_011.jpg,video\discuss_throw\discuss_throw_011.jpg,default,1. yes 2. visible 3. male 4. teenager 5. Indian,yes,visible,male,teenager,indian
discuss_throw,12,video\discuss_throw\discuss_throw_012.jpg,video\discuss_throw\discuss_throw_012.jpg,default,1. yes 2. not-visible 3. male 4. adult 5. White,yes,not-visible,male,adult,white
discuss_throw,13,video\discuss_throw\discuss_throw_013.jpg,video\discuss_throw\discuss_throw_013.jpg,default,1. yes 2. visible 3. male 4. adult 5. White,yes,visible,male,adult,white
discuss_throw,14,video\discuss_throw\discuss_throw_014.jpg,video\discuss_throw\discuss_throw_014.jpg,default,1. yes 2. visible 3. male 4. adult 5. White,yes,visible,male,adult,white
discuss_throw,15,video\discuss_throw\discuss_throw_015.jpg,video\discuss_throw\discuss_throw_015.jpg,default,1. yes 2. visible 3. male 4. adult 5. White,yes,visible,male,adult,white
discuss_throw,16,video\discuss_throw\discuss_throw_016.jpg,video\discuss_throw\discuss_throw_016.jpg,default,1. yes 2. visible 3. male 4. adult 5. east-asian,yes,visible,male,adult,east-asian
discuss_throw,17,video\discuss_throw\discuss_throw_017.jpg,video\discuss_throw\discuss_throw_017.jpg,default,1. yes 2. not-visible 3. male 4. teenager 5. White,yes,not-visible,male,teenager,white
discuss_throw,18,video\discuss_throw\discuss_throw_018.jpg,video\discuss_throw\discuss_throw_018.jpg,default,1. yes 2. visible 3. female 4. teenager 5. Southeast-asian,yes,visible,female,teenager,southeast-asian
discuss_throw,19,video\discuss_throw\discuss_throw_019.jpg,video\discuss_throw\discuss_throw_019.jpg,default,1. yes 2. visible 3. male 4. adult 5. middle-eastern,yes,visible,male,adult,middle-eastern
diving_jump,0,video\diving_jump\diving_jump_000.jpg,video\diving_jump\diving_jump_000.jpg,default,1. yes 2. not-visible 3. female 4. teenager 5. Southeast-asian,yes,not-visible,female,teenager,southeast-asian
diving_jump,1,video\diving_jump\diving_jump_001.jpg,video\diving_jump\diving_jump_001.jpg,default,1. yes 2. not-visible 3. female 4. adult 5. east-asian,yes,not-visible,female,adult,east-asian
diving_jump,2,video\diving_jump\diving_jump_002.jpg,video\diving_jump\diving_jump_002.jpg,default,1. yes 2. not-visible 3. male 4. adult 5. east-asian,yes,not-visible,male,adult,east-asian
diving_jump,3,video\diving_jump\diving_jump_003.jpg,video\diving_jump\diving_jump_003.jpg,default,1. yes 2. not-visible 3. female 4. adult 5. White,yes,not-visible,female,adult,white
diving_jump,4,video\diving_jump\diving_jump_004.jpg,video\diving_jump\diving_jump_004.jpg,default,1. yes 2. visible 3. male 4. adult 5. Southeast-asian,yes,visible,male,adult,southeast-asian
diving_jump,5,video\diving_jump\diving_jump_005.jpg,video\diving_jump\diving_jump_005.jpg,default,1. yes 2. visible 3. male 4. teenager 5. Southeast-asian,yes,visible,male,teenager,southeast-asian
diving_jump,6,video\diving_jump\diving_jump_006.jpg,video\diving_jump\diving_jump_006.jpg,default,1. yes 2. visible 3. male 4. teenager 5. Southeast-asian,yes,visible,male,teenager,southeast-asian
diving_jump,7,video\diving_jump\diving_jump_007.jpg,video\diving_jump\diving_jump_007.jpg,default,1. yes 2. visible 3. female 4. teenager 5. Southeast-asian,yes,visible,female,teenager,southeast-asian
diving_jump,8,video\diving_jump\diving_jump_008.jpg,video\diving_jump\diving_jump_008.jpg,default,1. yes 2. visible 3. female 4. adult 5. White,yes,visible,female,adult,white
diving_jump,9,video\diving_jump\diving_jump_009.jpg,video\diving_jump\diving_jump_009.jpg,default,1. yes 2. visible 3. female 4. adult 5. Southeast-asian,yes,visible,female,adult,southeast-asian
diving_jump,10,video\diving_jump\diving_jump_010.jpg,video\diving_jump\diving_jump_010.jpg,default,1. yes 2. visible 3. male 4. adult 5. Southeast-asian,yes,visible,male,adult,southeast-asian
diving_jump,11,video\diving_jump\diving_jump_011.jpg,video\diving_jump\diving_jump_011.jpg,default,1. yes 2. visible 3. male 4. teenager 5. White,yes,visible,male,teenager,white
diving_jump,12,video\diving_jump\diving_jump_012.jpg,video\diving_jump\diving_jump_012.jpg,default,1. yes 2. not-visible 3. male 4. adult 5. east-asian,yes,not-visible,male,adult,east-asian
diving_jump,13,video\diving_jump\diving_jump_013.jpg,video\diving_jump\diving_jump_013.jpg,default,1. yes 2. visible 3. male 4. adult 5. Latino,yes,visible,male,adult,latino
diving_jump,14,video\diving_jump\diving_jump_014.jpg,video\diving_jump\diving_jump_014.jpg,default,1. no 2. visible 3. female 4. adult 5. White,no,visible,female,adult,white
diving_jump,15,video\diving_jump\diving_jump_015.jpg,video\diving_jump\diving_jump_015.jpg,default,1. yes 2. visible 3. female 4. teenager 5. Southeast-asian,yes,visible,female,teenager,southeast-asian
diving_jump,16,video\diving_jump\diving_jump_016.jpg,video\diving_jump\diving_jump_016.jpg,default,1. yes 2. visible 3. male 4. adult 5. White,yes,visible,male,adult,white
diving_jump,17,video\diving_jump\diving_jump_017.jpg,video\diving_jump\diving_jump_017.jpg,default,1. yes 2. not-visible 3. female 4. adult 5. Southeast-asian,yes,not-visible,female,adult,southeast-asian
diving_jump,18,video\diving_jump\diving_jump_018.jpg,video\diving_jump\diving_jump_018.jpg,default,1. yes 2. not-visible 3. female 4. teenager 5. White,yes,not-visible,female,teenager,white
diving_jump,19,video\diving_jump\diving_jump_019.jpg,video\diving_jump\diving_jump_019.jpg,default,1. yes 2. visible 3. male 4. adult 5. Southeast-asian,yes,visible,male,adult,southeast-asian
diving_rotate,0,video\diving_rotate\diving_rotate_000.jpg,video\diving_rotate\diving_rotate_000.jpg,default,1. yes 2. not-visible 3. female 4. adult 5. White,yes,not-visible,female,adult,white
diving_rotate,1,video\diving_rotate\diving_rotate_001.jpg,video\diving_rotate\diving_rotate_001.jpg,default,1. yes 2. visible 3. male 4. teenager 5. Southeast-asian,yes,visible,male,teenager,southeast-asian
diving_rotate,2,video\diving_rotate\diving_rotate_002.jpg,video\diving_rotate\diving_rotate_002.jpg,default,1. yes 2. visible 3. male 4. adult 5. White,yes,visible,male,adult,white
diving_rotate,3,video\diving_rotate\diving_rotate_003.jpg,video\diving_rotate\diving_rotate_003.jpg,default,1. yes 2. not-visible 3. male 4. adult 5. White,yes,not-visible,male,adult,white
diving_rotate,4,video\diving_rotate\diving_rotate_004.jpg,video\diving_rotate\diving_rotate_004.jpg,default,1. yes 2. not-visible 3. male 4. adult 5. east-asian,yes,not-visible,male,adult,east-asian
diving_rotate,5,video\diving_rotate\diving_rotate_005.jpg,video\diving_rotate\diving_rotate_005.jpg,default,1. yes 2. not-visible 3. male 4. adult 5. east-asian,yes,not-visible,male,adult,east-asian
diving_rotate,6,video\diving_rotate\diving_rotate_006.jpg,video\diving_rotate\diving_rotate_006.jpg,default,1. yes 2. visible 3. male 4. teenager 5. Southeast-asian,yes,visible,male,teenager,southeast-asian
diving_rotate,7,video\diving_rotate\diving_rotate_007.jpg,video\diving_rotate\diving_rotate_007.jpg,default,1. yes 2. not-visible 3. female 4. teenager 5. east-asian,yes,not-visible,female,teenager,east-asian
diving_rotate,8,video\diving_rotate\diving_rotate_008.jpg,video\diving_rotate\diving_rotate_008.jpg,default,1. yes 2. not-visible 3. female 4. adult 5. east-asian,yes,not-visible,female,adult,east-asian
diving_rotate,9,video\diving_rotate\diving_rotate_009.jpg,video\diving_rotate\diving_rotate_009.jpg,default,1. yes 2. visible 3. female 4. teenager 5. east-asian,yes,visible,female,teenager,east-asian
diving_rotate,10,video\diving_rotate\diving_rotate_010.jpg,video\diving_rotate\diving_rotate_010.jpg,default,1. yes 2. visible 3. male 4. teenager 5. Southeast-asian,yes,visible,male,teenager,southeast-asian
diving_rotate,11,video\diving_rotate\diving_rotate_011.jpg,video\diving_rotate\diving_rotate_011.jpg,default,1. yes 2. not-visible 3. male 4. teenager 5. Southeast-asian,yes,not-visible,male,teenager,southeast-asian
diving_rotate,12,video\diving_rotate\diving_rotate_012.jpg,video\diving_rotate\diving_rotate_012.jpg,default,1. yes 2. not-visible 3. male 4. adult 5. east-asian,yes,not-visible,male,adult,east-asian
diving_rotate,13,video\diving_rotate\diving_rotate_013.jpg,video\diving_rotate\diving_rotate_013.jpg,default,1. yes 2. not-visible 3. male 4. adult 5. Latino,yes,not-visible,male,adult,latino
diving_rotate,14,video\diving_rotate\diving_rotate_014.jpg,video\diving_rotate\diving_rotate_014.jpg,default,1. no 2. not-visible 3. female 4. teenager 5. east-asian,no,not-visible,female,teenager,east-asian
diving_rotate,15,video\diving_rotate\diving_rotate_015.jpg,video\diving_rotate\diving_rotate_015.jpg,default,1. yes 2. visible 3. male 4. teenager 5. east-asian,yes,visible,male,teenager,east-asian
diving_rotate,16,video\diving_rotate\diving_rotate_016.jpg,video\diving_rotate\diving_rotate_016.jpg,default,1. yes 2. visible 3. male 4. teenager 5. Southeast-asian,yes,visible,male,teenager,southeast-asian
diving_rotate,17,video\diving_rotate\diving_rotate_017.jpg,video\diving_rotate\diving_rotate_017.jpg,default,1. yes 2. not-visible 3. male 4. adult 5. White,yes,not-visible,male,adult,white
diving_rotate,18,video\diving_rotate\diving_rotate_018.jpg,video\diving_rotate\diving_rotate_018.jpg,default,1. yes 2. not-visible 3. female 4. teenager 5. White,yes,not-visible,female,teenager,white
diving_rotate,19,video\diving_rotate\diving_rotate_019.jpg,video\diving_rotate\diving_rotate_019.jpg,default,1. no 2. not-visible 3. male 4. adult 5. White,no,not-visible,male,adult,white
diving_sneak,0,video\diving_sneak\diving_sneak_000.jpg,video\diving_sneak\diving_sneak_000.jpg,default,1. yes 2. not-visible 3. female 4. teenager 5. Southeast-asian,yes,not-visible,female,teenager,southeast-asian
diving_sneak,1,video\diving_sneak\diving_sneak_001.jpg,video\diving_sneak\diving_sneak_001.jpg,default,1. yes 2. visible 3. male 4. adult 5. Southeast-asian,yes,visible,male,adult,southeast-asian
diving_sneak,2,video\diving_sneak\diving_sneak_002.jpg,video\diving_sneak\diving_sneak_002.jpg,default,1. yes 2. visible 3. male 4. adult 5. Southeast-asian,yes,visible,male,adult,southeast-asian
diving_sneak,3,video\diving_sneak\diving_sneak_003.jpg,video\diving_sneak\diving_sneak_003.jpg,default,1. yes 2. not-visible 3. female 4. teenager 5. White,yes,not-visible,female,teenager,white
diving_sneak,4,video\diving_sneak\diving_sneak_004.jpg,video\diving_sneak\diving_sneak_004.jpg,default,1. yes 2. not-visible 3. male 4. teenager 5. Southeast-asian,yes,not-visible,male,teenager,southeast-asian
diving_sneak,5,video\diving_sneak\diving_sneak_005.jpg,video\diving_sneak\diving_sneak_005.jpg,default,1. yes 2. visible 3. male 4. adult 5. Southeast-asian,yes,visible,male,adult,southeast-asian
diving_sneak,6,video\diving_sneak\diving_sneak_006.jpg,video\diving_sneak\diving_sneak_006.jpg,default,1. yes 2. not-visible 3. male 4. teenager 5. White,yes,not-visible,male,teenager,white
diving_sneak,7,video\diving_sneak\diving_sneak_007.jpg,video\diving_sneak\diving_sneak_007.jpg,default,1. yes 2. not-visible 3. female 4. teenager 5. Southeast-asian,yes,not-visible,female,teenager,southeast-asian
diving_sneak,8,video\diving_sneak\diving_sneak_008.jpg,video\diving_sneak\diving_sneak_008.jpg,default,1. yes 2. visible 3. female 4. adult 5. White,yes,visible,female,adult,white
diving_sneak,9,video\diving_sneak\diving_sneak_009.jpg,video\diving_sneak\diving_sneak_009.jpg,default,1. yes 2. visible 3. female 4. adult 5. Southeast-asian,yes,visible,female,adult,southeast-asian
diving_sneak,10,video\diving_sneak\diving_sneak_010.jpg,video\diving_sneak\diving_sneak_010.jpg,default,1. yes 2. not-visible 3. male 4. teenager 5. White,yes,not-visible,male,teenager,white
diving_sneak,11,video\diving_sneak\diving_sneak_011.jpg,video\diving_sneak\diving_sneak_011.jpg,default,1. yes 2. visible 3. male 4. teenager 5. Southeast-asian,yes,visible,male,teenager,southeast-asian
diving_sneak,12,video\diving_sneak\diving_sneak_012.jpg,video\diving_sneak\diving_sneak_012.jpg,default,1. yes 2. not-visible 3. male 4. adult 5. east-asian,yes,not-visible,male,adult,east-asian
diving_sneak,13,video\diving_sneak\diving_sneak_013.jpg,video\diving_sneak\diving_sneak_013.jpg,default,1. yes 2. not-visible 3. male 4. adult 5. White,yes,not-visible,male,adult,white
diving_sneak,14,video\diving_sneak\diving_sneak_014.jpg,video\diving_sneak\diving_sneak_014.jpg,default,1. no 2. not-visible 3. female 4. adult 5. White,no,not-visible,female,adult,white
diving_sneak,15,video\diving_sneak\diving_sneak_015.jpg,video\diving_sneak\diving_sneak_015.jpg,default,1. yes 2. not-visible 3. male 4. teenager 5. Southeast-asian,yes,not-visible,male,teenager,southeast-asian
diving_sneak,16,video\diving_sneak\diving_sneak_016.jpg,video\diving_sneak\diving_sneak_016.jpg,default,1. yes 2. visible 3. male 4. teenager 5. Southeast-asian,yes,visible,male,teenager,southeast-asian
diving_sneak,17,video\diving_sneak\diving_sneak_017.jpg,video\diving_sneak\diving_sneak_017.jpg,default,1. yes 2. not-visible 3. female 4. teenager 5. Southeast-asian,yes,not-visible,female,teenager,southeast-asian
diving_sneak,18,video\diving_sneak\diving_sneak_018.jpg,video\diving_sneak\diving_sneak_018.jpg,default,1. yes 2. not-visible 3. female 4. adult 5. White,yes,not-visible,female,adult,white
diving_sneak,19,video\diving_sneak\diving_sneak_019.jpg,video\diving_sneak\diving_sneak_019.jpg,default,1. yes 2. not-visible 3. male 4. adult 5. White,yes,not-visible,male,adult,white
dj,0,video\dj\dj_000.jpg,video\dj\dj_000.jpg,default,1. yes 2. visible 3. female 4. adult 5. east-asian,yes,visible,female,adult,east-asian
dj,1,video\dj\dj_001.jpg,video\dj\dj_001.jpg,default,1. yes 2. visible 3. female 4. adult 5. east-asian,yes,visible,female,adult,east-asian
dj,2,video\dj\dj_002.jpg,video\dj\dj_002.jpg,default,1. yes 2. visible 3. female 4. adult 5. White,yes,visible,female,adult,white
dj,3,video\dj\dj_003.jpg,video\dj\dj_003.jpg,default,1. yes 2. visible 3. female 4. adult 5. White,yes,visible,female,adult,white
dj,4,video\dj\dj_004.jpg,video\dj\dj_004.jpg,default,1. yes 2. visible 3. male 4. adult 5. Black,yes,visible,male,adult,black
dj,5,video\dj\dj_005.jpg,video\dj\dj_005.jpg,default,1. no 2. visible 3. female 4. teenager 5. Latino,no,visible,female,teenager,latino
dj,6,video\dj\dj_006.jpg,video\dj\dj_006.jpg,default,1. yes 2. visible 3. female 4. teenager 5. White,yes,visible,female,teenager,white
dj,7,video\dj\dj_007.jpg,video\dj\dj_007.jpg,default,1. yes 2. visible 3. female 4. adult 5. middle-eastern,yes,visible,female,adult,middle-eastern
dj,8,video\dj\dj_008.jpg,video\dj\dj_008.jpg,default,1. yes 2. visible 3. female 4. adult 5. middle-eastern,yes,visible,female,adult,middle-eastern
dj,9,video\dj\dj_009.jpg,video\dj\dj_009.jpg,default,1. yes 2. not-visible 3. male 4. adult 5. Latino,yes,not-visible,male,adult,latino
dj,10,video\dj\dj_010.jpg,video\dj\dj_010.jpg,default,1. yes 2. not-visible 3. female 4. adult 5. White,yes,not-visible,female,adult,white
